case_id,case_start_time,n_events,outcome_activity,outcome_position,target,eligible_k10
Application_1769913406,2016-04-20 19:48:28.092000+00:00,75,A_Pending,73,1,True
Application_1769939835,2016-10-04 19:06:49.348000+00:00,23,A_Cancelled,21,0,True
Application_1769949181,2016-12-28 18:44:50.900000+00:00,28,A_Cancelled,27,0,True
Application_1770043698,2016-05-10 09:56:31.875000+00:00,113,A_Pending,108,1,True
Application_1770090789,2016-02-28 17:15:14.802000+00:00,22,A_Cancelled,20,0,True
Application_1770123129,2016-12-02 11:04:17.821000+00:00,37,A_Pending,36,1,True
Application_1770136817,2016-05-10 17:16:40.969000+00:00,24,A_Pending,23,1,True
Application_1770149012,2016-10-03 08:33:48.580000+00:00,37,A_Pending,36,1,True
Application_1770364291,2016-09-30 10:47:45.422000+00:00,27,A_Cancelled,24,0,True
Application_1770453247,2016-11-05 11:24:24.434000+00:00,18,A_Cancelled,16,0,True
Application_177045354,2016-04-21 14:02:55.026000+00:00,19,A_Cancelled,17,0,True
Application_1770470976,2016-08-08 19:38:46.968000+00:00,22,A_Cancelled,20,0,True
Application_1770473621,2016-04-18 18:57:51.984000+00:00,27,A_Cancelled,25,0,True
Application_177055342,2016-02-26 13:06:46.131000+00:00,33,A_Pending,32,1,True
Application_1770693603,2016-06-26 10:34:36.271000+00:00,57,A_Pending,54,1,True
Application_1770725801,2016-02-18 18:39:17.280000+00:00,72,A_Pending,69,1,True
Application_1770782498,2016-06-28 09:22:38.477000+00:00,28,A_Cancelled,25,0,True
Application_1770795129,2016-09-13 13:07:43.343000+00:00,28,A_Cancelled,25,0,True
Application_177079986,2016-06-13 18:02:44.943000+00:00,37,A_Denied,34,0,True
Application_177083889,2016-06-22 12:41:01.494000+00:00,35,A_Denied,33,0,True
Application_1770932507,2016-01-28 19:23:35.556000+00:00,68,A_Pending,67,1,True
Application_1771090200,2016-06-27 12:35:01.691000+00:00,44,A_Pending,42,1,True
Application_177109199,2016-07-28 10:39:28.767000+00:00,18,A_Cancelled,16,0,True
Application_1771092914,2016-10-21 13:03:47.211000+00:00,29,A_Cancelled,26,0,True
Application_1771246428,2016-07-29 12:48:49.945000+00:00,66,A_Pending,63,1,True
Application_1771246864,2016-04-07 07:08:02.406000+00:00,44,A_Pending,43,1,True
Application_1771304108,2016-01-06 19:57:35.342000+00:00,31,A_Denied,29,0,True
Application_1771326157,2016-11-23 10:06:10.616000+00:00,26,A_Pending,25,1,True
Application_1771397473,2016-04-20 18:00:57.200000+00:00,24,A_Cancelled,22,0,True
Application_1771463535,2016-02-18 21:55:29.997000+00:00,35,A_Pending,34,1,True
Application_1771649664,2016-01-24 15:59:33.093000+00:00,41,A_Pending,39,1,True
Application_1771690507,2016-10-20 20:57:00.426000+00:00,21,A_Cancelled,19,0,True
Application_177187708,2016-05-24 09:55:45.862000+00:00,25,A_Pending,24,1,True
Application_177188777,2016-03-23 21:11:10.478000+00:00,40,A_Pending,39,1,True
Application_1772113936,2016-03-30 16:19:23.340000+00:00,60,A_Pending,59,1,True
Application_177213560,2016-06-22 10:12:28.555000+00:00,49,A_Pending,48,1,True
Application_1772208117,2016-08-01 18:27:09.673000+00:00,35,A_Pending,34,1,True
Application_1772274434,2016-09-21 10:41:25.006000+00:00,24,A_Denied,22,0,True
Application_1772361320,2016-09-14 13:59:09.654000+00:00,25,A_Cancelled,24,0,True
Application_1772463113,2016-07-25 13:00:06.446000+00:00,36,A_Denied,34,0,True
Application_1772525219,2016-01-18 18:30:53.459000+00:00,26,A_Pending,25,1,True
Application_1772614853,2016-08-31 22:11:56.970000+00:00,25,A_Cancelled,23,0,True
Application_1772618335,2016-11-16 08:48:06.574000+00:00,38,A_Denied,36,0,True
Application_1772653667,2016-12-19 12:24:56.853000+00:00,29,A_Pending,28,1,True
Application_1772661618,2016-02-01 10:03:33.719000+00:00,25,A_Denied,23,0,True
Application_1772694162,2016-07-01 16:11:47.306000+00:00,29,A_Cancelled,26,0,True
Application_1772721848,2016-07-04 13:53:47.490000+00:00,20,A_Cancelled,18,0,True
Application_1772823996,2016-08-31 19:55:04.951000+00:00,36,A_Pending,35,1,True
Application_1772899626,2016-06-27 12:31:21.918000+00:00,24,A_Pending,23,1,True
Application_177309042,2016-12-17 17:51:43.756000+00:00,49,A_Pending,48,1,True
Application_1773093189,2016-09-21 11:17:43.197000+00:00,31,A_Cancelled,29,0,True
Application_1773093483,2016-06-10 08:29:09.320000+00:00,29,A_Cancelled,27,0,True
Application_1773159476,2016-06-28 16:00:26.655000+00:00,35,A_Cancelled,32,0,True
Application_1773215521,2016-02-28 09:57:26.636000+00:00,23,A_Cancelled,21,0,True
Application_1773249073,2016-11-23 19:12:07.836000+00:00,49,A_Pending,48,1,True
Application_1773261462,2016-04-28 14:47:38.709000+00:00,30,A_Pending,29,1,True
Application_1773287709,2016-07-06 12:32:08.537000+00:00,22,A_Cancelled,19,0,True
Application_1773292216,2016-02-14 19:40:02.948000+00:00,50,A_Pending,47,1,True
Application_1773402025,2016-09-20 13:02:37.211000+00:00,18,A_Cancelled,16,0,True
Application_1773437231,2016-11-06 18:54:55.064000+00:00,53,A_Pending,51,1,True
Application_1773478911,2016-02-29 16:16:03.927000+00:00,31,A_Cancelled,28,0,True
Application_1773623165,2016-08-26 15:14:11.249000+00:00,38,A_Pending,37,1,True
Application_1773724443,2016-04-22 11:13:58.731000+00:00,31,A_Pending,30,1,True
Application_1773736131,2016-10-06 13:45:19.772000+00:00,24,A_Pending,23,1,True
Application_1773800749,2016-11-14 09:09:29.869000+00:00,43,A_Pending,42,1,True
Application_1773817992,2016-05-23 07:16:23.051000+00:00,59,A_Pending,58,1,True
Application_1773863233,2016-04-26 13:36:03.921000+00:00,57,A_Denied,54,0,True
Application_1773884897,2016-05-25 14:48:29.896000+00:00,18,A_Cancelled,16,0,True
Application_1774023515,2016-02-29 13:52:07.944000+00:00,24,A_Cancelled,21,0,True
Application_1774048529,2016-02-28 14:19:02.200000+00:00,35,A_Pending,34,1,True
Application_1774072183,2016-02-28 18:38:11.804000+00:00,21,A_Cancelled,19,0,True
Application_1774170527,2016-08-29 13:43:43.058000+00:00,44,A_Pending,43,1,True
Application_1774296847,2016-06-30 12:39:17.826000+00:00,50,A_Pending,48,1,True
Application_1774322346,2016-04-07 08:18:22.887000+00:00,44,A_Pending,43,1,True
Application_1774347320,2016-09-09 14:25:16.695000+00:00,40,A_Pending,39,1,True
Application_1774393650,2016-12-19 11:21:20.716000+00:00,43,A_Pending,42,1,True
Application_1774506123,2016-09-14 14:30:51.543000+00:00,23,A_Cancelled,21,0,True
Application_1774532892,2016-06-24 11:21:21.138000+00:00,50,A_Pending,49,1,True
Application_177457062,2016-09-05 17:37:40.341000+00:00,18,A_Cancelled,16,0,True
Application_177461216,2016-01-23 13:35:52.357000+00:00,34,A_Pending,32,1,True
Application_1774613964,2016-10-19 10:20:33.069000+00:00,19,A_Cancelled,17,0,True
Application_1774653889,2016-02-19 08:22:14.510000+00:00,18,A_Cancelled,16,0,True
Application_177466388,2016-07-31 16:12:13.443000+00:00,56,A_Denied,53,0,True
Application_1774695082,2016-11-30 15:33:22.782000+00:00,70,A_Pending,68,1,True
Application_1774753524,2016-05-05 11:29:47.810000+00:00,34,A_Cancelled,31,0,True
Application_177481333,2016-10-12 17:33:48.353000+00:00,23,A_Cancelled,21,0,True
Application_1774860195,2016-05-17 12:21:18.159000+00:00,36,A_Denied,34,0,True
Application_1774939620,2016-11-02 09:36:19.582000+00:00,39,A_Pending,38,1,True
Application_1774968610,2016-12-10 14:40:00.578000+00:00,49,A_Cancelled,47,0,True
Application_1774986386,2016-07-30 07:27:31.329000+00:00,44,A_Pending,43,1,True
Application_1775045554,2016-02-27 14:21:54.516000+00:00,26,A_Cancelled,24,0,True
Application_1775053889,2016-07-14 19:45:46.707000+00:00,72,A_Pending,71,1,True
Application_1775086376,2016-09-05 11:18:54.384000+00:00,26,A_Cancelled,24,0,True
Application_1775117227,2016-02-29 11:51:51.264000+00:00,36,A_Pending,35,1,True
Application_1775192574,2016-02-03 09:05:36.255000+00:00,49,A_Cancelled,47,0,True
Application_1775305062,2016-04-05 18:25:47.526000+00:00,22,A_Cancelled,20,0,True
Application_1775344267,2016-06-25 11:12:57.496000+00:00,60,A_Pending,59,1,True
Application_1775373279,2016-09-20 12:35:06.104000+00:00,42,A_Pending,41,1,True
Application_1775391833,2016-08-29 12:24:57.888000+00:00,43,A_Pending,42,1,True
Application_1775408381,2016-01-29 13:08:57.983000+00:00,40,A_Pending,38,1,True
Application_1775428933,2016-12-21 16:11:30.914000+00:00,26,A_Pending,25,1,True
Application_1775620157,2016-10-21 12:32:09.324000+00:00,29,A_Pending,28,1,True
Application_1775664277,2016-04-13 16:50:01.434000+00:00,47,A_Pending,46,1,True
Application_1775677176,2016-03-07 12:35:50.365000+00:00,26,A_Pending,25,1,True
Application_1775679205,2016-07-09 09:24:21.284000+00:00,27,A_Cancelled,25,0,True
Application_177572366,2016-10-09 20:42:53.736000+00:00,31,A_Cancelled,28,0,True
Application_1775767690,2016-10-20 12:00:00.672000+00:00,20,A_Cancelled,18,0,True
Application_1775934155,2016-08-23 09:39:15.451000+00:00,57,A_Pending,55,1,True
Application_1775961548,2016-12-27 21:25:01.229000+00:00,42,A_Pending,41,1,True
Application_177611812,2016-09-19 11:50:45.617000+00:00,21,A_Cancelled,19,0,True
Application_1776194345,2016-08-21 19:07:16.532000+00:00,18,A_Cancelled,16,0,True
Application_1776199761,2016-08-17 12:00:25.157000+00:00,25,A_Pending,24,1,True
Application_1776218215,2016-09-21 16:28:56.559000+00:00,21,A_Cancelled,19,0,True
Application_1776336493,2016-08-08 11:34:36.908000+00:00,31,A_Pending,30,1,True
Application_1776444662,2016-02-08 18:46:07.780000+00:00,81,A_Pending,79,1,True
Application_1776506843,2016-06-14 13:18:53.780000+00:00,29,A_Pending,28,1,True
Application_1776683336,2016-01-31 10:53:13.262000+00:00,26,A_Cancelled,24,0,True
Application_1776689236,2016-02-25 16:08:18.344000+00:00,49,A_Pending,48,1,True
Application_1776691613,2016-11-03 11:22:52.929000+00:00,33,A_Pending,32,1,True
Application_1776728393,2016-01-26 17:24:08.754000+00:00,48,A_Pending,47,1,True
Application_177676163,2016-01-27 22:58:25.788000+00:00,39,A_Pending,38,1,True
Application_177678443,2016-12-09 13:18:59.850000+00:00,28,A_Pending,27,1,True
Application_1776792805,2016-03-29 13:49:09.549000+00:00,26,A_Cancelled,23,0,True
Application_1776866263,2016-06-11 12:43:16.258000+00:00,69,A_Pending,67,1,True
Application_1776954023,2016-08-25 10:21:42.691000+00:00,68,A_Pending,67,1,True
Application_1777048467,2016-11-17 17:34:02.487000+00:00,43,A_Pending,41,1,True
Application_1777080449,2016-01-18 17:45:12.334000+00:00,45,A_Pending,44,1,True
Application_1777117337,2016-04-05 13:36:01.896000+00:00,55,A_Pending,54,1,True
Application_1777155847,2016-11-04 03:15:55.720000+00:00,87,A_Cancelled,84,0,True
Application_1777172908,2016-11-07 09:26:17.364000+00:00,28,A_Cancelled,26,0,True
Application_1777192556,2016-10-24 07:38:57.655000+00:00,26,A_Cancelled,24,0,True
Application_1777256257,2016-07-12 17:38:15.818000+00:00,22,A_Cancelled,20,0,True
Application_1777257181,2016-11-25 17:16:42.787000+00:00,52,A_Pending,50,1,True
Application_1777308389,2016-09-26 13:56:45.905000+00:00,47,A_Pending,46,1,True
Application_1777350724,2016-11-30 19:51:52.018000+00:00,64,A_Pending,63,1,True
Application_1777390587,2016-07-28 14:51:16.285000+00:00,18,A_Cancelled,16,0,True
Application_1777426659,2016-09-17 14:18:08.235000+00:00,18,A_Cancelled,16,0,True
Application_1777454448,2016-11-26 11:31:15.504000+00:00,33,A_Denied,31,0,True
Application_1777521893,2016-01-14 17:19:50.548000+00:00,50,A_Pending,49,1,True
Application_1777550917,2016-06-21 22:11:36.712000+00:00,38,A_Pending,37,1,True
Application_1777551382,2016-01-11 10:16:31.155000+00:00,18,A_Cancelled,16,0,True
Application_1777558419,2016-04-06 21:28:11.405000+00:00,28,A_Cancelled,25,0,True
Application_177756951,2016-08-18 08:37:45.867000+00:00,54,A_Cancelled,52,0,True
Application_1777715425,2016-10-28 13:47:50.402000+00:00,38,A_Cancelled,36,0,True
Application_1777736472,2016-08-03 11:11:11.672000+00:00,32,A_Pending,30,1,True
Application_1777765923,2016-03-09 11:44:35.147000+00:00,81,A_Pending,78,1,True
Application_1777778139,2016-06-14 14:18:16.957000+00:00,64,A_Pending,60,1,True
Application_1777798172,2016-05-25 13:48:18.518000+00:00,43,A_Pending,41,1,True
Application_1778036754,2016-01-25 12:52:37.866000+00:00,28,A_Pending,27,1,True
Application_1778043105,2016-08-15 11:55:39.570000+00:00,23,A_Cancelled,21,0,True
Application_1778205577,2016-10-27 20:27:06.733000+00:00,27,A_Cancelled,25,0,True
Application_1778253233,2016-05-14 09:23:54.119000+00:00,22,A_Cancelled,19,0,True
Application_1778266019,2016-03-10 22:45:49.379000+00:00,17,A_Denied,16,0,True
Application_1778463340,2016-03-22 14:04:46.126000+00:00,21,A_Cancelled,19,0,True
Application_1778498492,2016-07-29 20:18:23.611000+00:00,37,A_Pending,35,1,True
Application_1778537715,2016-11-25 15:59:35.435000+00:00,48,A_Pending,47,1,True
Application_1778549685,2016-04-12 08:52:09.513000+00:00,39,A_Pending,36,1,True
Application_1778559212,2016-12-13 16:53:26.581000+00:00,27,A_Denied,25,0,True
Application_1778651769,2016-06-21 21:35:56.543000+00:00,41,A_Denied,39,0,True
Application_1778663922,2016-01-10 16:13:55.855000+00:00,43,A_Denied,41,0,True
Application_1778672379,2016-09-26 12:18:02.866000+00:00,21,A_Cancelled,19,0,True
Application_177868383,2016-03-03 18:58:47.663000+00:00,33,A_Denied,31,0,True
Application_1778791004,2016-01-13 23:46:11.540000+00:00,49,A_Denied,47,0,True
Application_1778799137,2016-10-19 12:40:07.027000+00:00,41,A_Denied,39,0,True
Application_1778858429,2016-07-26 07:27:57.931000+00:00,30,A_Pending,29,1,True
Application_1778874587,2016-07-09 14:20:15.668000+00:00,22,A_Cancelled,20,0,True
Application_1778929740,2016-12-30 19:20:19.796000+00:00,63,A_Pending,62,1,True
Application_177897578,2016-10-28 09:21:00.551000+00:00,31,A_Pending,30,1,True
Application_1779032492,2016-02-09 08:59:59.727000+00:00,18,A_Cancelled,16,0,True
Application_1779063639,2016-05-17 13:11:28.911000+00:00,50,A_Cancelled,48,0,True
Application_1779111036,2016-06-17 09:12:29.836000+00:00,26,A_Cancelled,23,0,True
Application_1779124169,2016-07-22 05:06:04.485000+00:00,27,A_Cancelled,24,0,True
Application_1779196560,2016-04-23 16:54:47.311000+00:00,41,A_Pending,40,1,True
Application_1779214801,2016-12-28 13:56:30.232000+00:00,30,A_Denied,28,0,True
Application_1779218436,2016-09-01 10:12:17.506000+00:00,26,A_Pending,25,1,True
Application_1779228753,2016-05-10 11:20:25.733000+00:00,41,A_Pending,39,1,True
Application_1779249573,2016-01-27 19:24:44.839000+00:00,56,A_Pending,55,1,True
Application_1779259859,2016-09-02 09:13:08.213000+00:00,30,A_Denied,28,0,True
Application_1779281635,2016-06-14 14:30:59.216000+00:00,36,A_Pending,35,1,True
Application_1779355171,2016-01-07 15:18:38.818000+00:00,48,A_Pending,47,1,True
Application_1779483865,2016-05-19 11:43:18.285000+00:00,62,A_Pending,60,1,True
Application_1779497745,2016-09-09 10:29:58.261000+00:00,42,A_Pending,41,1,True
Application_1779563048,2016-09-15 05:55:41.345000+00:00,23,A_Cancelled,21,0,True
Application_1779614169,2016-09-21 20:45:54.389000+00:00,45,A_Denied,42,0,True
Application_177974649,2016-03-16 20:20:53.415000+00:00,101,A_Pending,98,1,True
Application_1779843639,2016-09-26 12:38:36.935000+00:00,18,A_Cancelled,16,0,True
Application_177985707,2016-10-06 18:36:02.382000+00:00,25,A_Cancelled,22,0,True
Application_177987424,2016-05-27 16:54:37.456000+00:00,40,A_Pending,39,1,True
Application_1779884800,2016-02-13 09:29:29.254000+00:00,31,A_Denied,29,0,True
Application_1779939197,2016-01-18 09:24:55.057000+00:00,56,A_Pending,55,1,True
Application_1780196758,2016-10-24 20:26:04.292000+00:00,20,A_Cancelled,18,0,True
Application_178025821,2016-01-03 20:06:42.225000+00:00,56,A_Cancelled,53,0,True
Application_1780269777,2016-10-15 08:57:03.393000+00:00,22,A_Cancelled,20,0,True
Application_1780294565,2016-02-20 13:14:49.022000+00:00,41,A_Pending,40,1,True
Application_1780372767,2016-03-05 20:30:15.851000+00:00,23,A_Cancelled,21,0,True
Application_1780440689,2016-11-04 10:53:05.359000+00:00,24,A_Cancelled,22,0,True
Application_1780440993,2016-08-21 20:22:46.863000+00:00,30,A_Cancelled,27,0,True
Application_1780482603,2016-11-28 11:06:20.471000+00:00,27,A_Pending,26,1,True
Application_1780516109,2016-11-23 11:26:14.307000+00:00,18,A_Cancelled,16,0,True
Application_1780521136,2016-08-29 09:27:29.384000+00:00,77,A_Pending,76,1,True
Application_1780607998,2016-08-08 21:31:22.408000+00:00,54,A_Pending,51,1,True
Application_1780723721,2016-09-02 14:22:56.730000+00:00,25,A_Pending,24,1,True
Application_1780804420,2016-01-27 14:04:44.767000+00:00,51,A_Pending,50,1,True
Application_1780816335,2016-02-08 13:42:44.599000+00:00,55,A_Pending,54,1,True
Application_1780904875,2016-02-08 17:10:46.093000+00:00,40,A_Denied,38,0,True
Application_1780931544,2016-08-09 06:04:37.919000+00:00,42,A_Pending,41,1,True
Application_1780975856,2016-12-05 11:11:51.476000+00:00,22,A_Cancelled,19,0,True
Application_1780999556,2016-12-11 20:51:30.161000+00:00,21,A_Cancelled,19,0,True
Application_178100585,2016-10-24 14:39:06.239000+00:00,16,A_Cancelled,14,0,True
Application_1781026420,2016-02-21 17:00:15.117000+00:00,25,A_Cancelled,22,0,True
Application_1781035334,2016-11-17 14:17:52.391000+00:00,31,A_Pending,30,1,True
Application_1781081103,2016-10-14 11:34:48.951000+00:00,60,A_Pending,58,1,True
Application_1781098340,2016-04-08 08:33:29.278000+00:00,22,A_Cancelled,20,0,True
Application_1781105308,2016-10-17 07:47:18.504000+00:00,38,A_Pending,34,1,True
Application_1781153117,2016-07-30 18:57:15.830000+00:00,55,A_Pending,54,1,True
Application_1781246043,2016-04-28 10:51:45.591000+00:00,36,A_Cancelled,32,0,True
Application_1781258952,2016-04-18 14:41:50.275000+00:00,41,A_Pending,40,1,True
Application_1781281352,2016-03-09 13:54:43.613000+00:00,29,A_Pending,28,1,True
Application_1781341500,2016-06-25 09:35:23.213000+00:00,37,A_Pending,36,1,True
Application_1781374917,2016-10-03 13:53:12.723000+00:00,58,A_Pending,56,1,True
Application_1781472642,2016-01-25 14:48:55.417000+00:00,64,A_Pending,58,1,True
Application_1781623698,2016-10-31 13:25:49.820000+00:00,60,A_Pending,59,1,True
Application_1781633903,2016-10-22 09:12:53.605000+00:00,24,A_Pending,23,1,True
Application_1781705604,2016-02-27 19:28:17.916000+00:00,61,A_Pending,59,1,True
Application_1781727689,2016-06-12 08:35:50.778000+00:00,23,A_Cancelled,21,0,True
Application_17817462,2016-06-19 10:22:01.978000+00:00,44,A_Pending,43,1,True
Application_1782010296,2016-12-28 14:43:00.872000+00:00,50,A_Pending,49,1,True
Application_1782048686,2016-04-14 11:30:33.733000+00:00,29,A_Pending,28,1,True
Application_1782101940,2016-09-01 21:06:01.696000+00:00,65,A_Pending,63,1,True
Application_1782149725,2016-08-06 09:22:52.881000+00:00,24,A_Cancelled,21,0,True
Application_1782198949,2016-11-05 14:59:23.879000+00:00,18,A_Cancelled,16,0,True
Application_1782208203,2016-11-12 15:54:27.892000+00:00,25,A_Cancelled,23,0,True
Application_1782240690,2016-12-13 10:53:28.186000+00:00,76,A_Denied,73,0,True
Application_1782267908,2016-01-27 18:27:28.278000+00:00,38,A_Pending,37,1,True
Application_1782290741,2016-10-06 21:34:41.458000+00:00,23,A_Denied,20,0,True
Application_1782329980,2016-05-17 10:49:29.071000+00:00,59,A_Pending,58,1,True
Application_1782409843,2016-08-12 08:43:58.097000+00:00,50,A_Cancelled,48,0,True
Application_1782511681,2016-03-14 16:29:52.577000+00:00,22,A_Cancelled,19,0,True
Application_178266795,2016-07-29 10:10:58.585000+00:00,43,A_Pending,42,1,True
